team,player,pos,value [m],xP [k],xV [k],xP_gebyr [k],program,round,game
UDI,S. Lovric,M,3.3,28.8,8.8,-4.0,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,Walace,M,3.0,12.9,4.3,-17.4,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,T. Arslan,M,2.6,15.0,5.9,-10.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,S. Pafundi,M,2.0,-0.1,-0.1,-19.8,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,Beto,A,5.3,54.4,10.2,1.0,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,I. Success,A,3.2,31.4,10.0,-0.1,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,I. Nestorovski,A,2.5,19.3,7.7,-5.7,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,Vivaldo,A,2.0,0.2,0.1,-19.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
UDI,R. Bajic,A,2.0,-5.0,-2.6,-24.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",17,SA
ARS,A. Ramsdale,G,6.3,65.8,10.4,2.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,M. Turner,G,4.4,-5.0,-1.1,-49.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,K. Hein,G,3.9,-5.0,-1.3,-44.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,G. Magalhaes,F,5.6,38.4,6.9,-17.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,W. Saliba,F,5.1,38.1,7.5,-12.8,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,B. White,F,5.1,37.4,7.4,-13.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,O. Zinchenko,F,4.8,41.3,8.6,-6.8,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,T. Tomiyasu,F,4.2,11.7,2.8,-30.5,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,K. Tierney,F,4.2,8.6,2.1,-33.3,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,R. Holding,F,3.1,2.4,0.8,-28.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,J. Kiwior,F,3.0,-5.0,-1.7,-34.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,L. Sousa,F,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,B. Saka,M,8.5,64.5,7.6,-20.8,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,M. Ødegaard,M,8.1,50.4,6.2,-30.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,L. Trossard,M,6.0,52.7,8.8,-7.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,G. Xhaka,M,5.5,25.8,4.7,-28.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,T. Teye Partey,M,4.8,23.7,4.9,-24.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,F. Vieira,M,4.7,16.8,3.6,-30.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,Jorginho,M,4.7,12.7,2.7,-34.3,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,E. Smith Rowe,M,3.5,2.4,0.7,-32.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,M. Elneny,M,3.0,0.0,0.0,-30.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,E. Nwaneri,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,M. Smith,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,A. Cozier-Duberry,M,1.9,-5.0,-2.6,-24.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,G. Jesus,A,7.9,70.1,8.8,-9.3,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,G. Martinelli,A,7.7,64.0,8.3,-13.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,E. Nketiah,A,5.5,18.6,3.4,-36.5,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ARS,R. Nelson,A,2.9,-5.0,-1.7,-34.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",18,PL
ASV,E. Martinez,G,4.2,30.3,7.2,-11.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,R. Olsen,G,3.6,-5.0,-1.4,-41.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,J. Steer,G,3.0,-5.0,-1.7,-34.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,O. Zych,G,2.5,-5.0,-2.0,-30.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,V. Sinisalo,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,F. Marschall,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,E. Konsa Ngoyo,F,3.7,11.0,2.9,-26.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,A. Moreno,F,3.7,2.7,0.7,-34.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,M. Cash,F,3.7,9.3,2.5,-27.7,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,L. Digne,F,3.6,9.3,2.6,-26.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,T. Mings,F,3.3,9.4,2.8,-23.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,A. Young,F,3.2,0.4,0.1,-31.4,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,D. Carlos,F,3.0,-4.7,-1.6,-34.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,C. Chambers,F,2.5,-3.3,-1.3,-28.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,S. Swinkels,F,2.0,-5.0,-2.5,-24.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,J. Duran,F,2.0,-5.0,-2.6,-24.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,P. Coutinho,M,4.7,9.3,2.0,-37.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,E. Buendia,M,4.1,17.7,4.3,-23.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,L. Bailey,M,3.8,19.7,5.2,-18.2,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,J. Ramsey,M,3.6,15.3,4.3,-20.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,D. Luiz,M,3.4,9.5,2.8,-24.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,J. McGinn,M,3.2,16.9,5.3,-14.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,B. Traore,M,3.0,-5.0,-1.7,-34.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,L. Dendoncker,M,3.0,2.4,0.8,-27.4,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,B. Kamara,M,2.7,1.4,0.5,-25.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,J. Philogene-Bidace,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,K. Young,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
ASV,O. Watkins,A,6.0,36.5,6.0,-24.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",18,PL
BOU,Neto,G,3.7,38.9,10.6,2.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. Travers,G,3.4,-4.4,-1.3,-38.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Randolph,G,3.0,-5.0,-1.7,-34.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,C. Plain,G,2.5,-5.0,-2.0,-29.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Zemura,F,3.0,22.0,7.3,-8.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. Senesi,F,2.6,21.6,8.4,-4.1,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,I. Zabarnyi,F,2.5,-5.0,-2.0,-29.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,R. Fredericks,F,2.5,-1.7,-0.7,-26.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,A. Smith,F,2.4,20.2,8.4,-3.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,L. Kelly,F,2.3,1.7,0.7,-21.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Stephens,F,2.0,16.5,8.1,-4.0,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. Vina,F,2.0,-1.5,-0.8,-21.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. Kinsey-Wellings,F,2.0,-5.0,-2.5,-24.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,B. Greenwood,F,2.0,-5.0,-2.5,-24.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,O. Bevan,F,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Stacey,F,1.9,-2.6,-1.4,-21.5,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,C. Mepham,F,1.8,12.3,6.7,-6.0,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,H. Junior Traore,M,3.5,30.9,8.8,-4.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,P. Billing,M,3.4,31.8,9.3,-2.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. Tavernier,M,3.2,1.9,0.6,-30.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Ouattara,M,3.1,39.2,12.5,7.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Lerma,M,2.6,14.6,5.7,-11.0,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,R. Christie,M,2.4,6.7,2.8,-17.5,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,L. Cook,M,2.4,-0.6,-0.2,-24.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Rothwell,M,2.0,3.1,1.5,-17.0,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Sadi,M,2.0,-5.0,-2.5,-24.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Stanislas,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Brooks,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Solanke,A,4.5,58.8,13.0,13.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,J. Anthony,A,3.1,19.9,6.4,-11.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,A. Semenyo,A,3.0,-5.0,-1.6,-35.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,K. Moore,A,2.9,10.2,3.5,-18.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,E. Pollock,A,2.0,-5.0,-2.5,-24.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,D. Adu-Adjei,A,2.0,-5.0,-2.5,-24.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BOU,M. DaCosta Gonzalez,A,2.0,-5.0,-2.5,-24.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",18,PL
BRE,D. Raya,G,4.7,71.0,15.0,23.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,T. Strakosha,G,3.5,-5.0,-1.4,-39.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Cox,G,3.0,-5.0,-1.7,-34.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,B. Mee,F,3.7,66.9,18.2,30.2,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,R. Henry,F,3.4,56.0,16.3,21.7,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,E. Pinnock,F,3.0,60.0,20.0,29.9,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Roerslev,F,2.8,29.9,10.5,1.5,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Jørgensen,F,2.7,10.4,3.8,-16.9,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,K. Ajer,F,2.7,2.8,1.1,-23.7,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,A. Hickey,F,2.6,32.3,12.5,6.4,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,P. Jansson,F,2.5,1.0,0.4,-24.0,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,D. Thompson,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,J. Jeanvier,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,T. Crama,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,D. Oyegoke,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,F. Stevens,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,L. Gordon,F,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,B. Mbeumo,M,4.7,85.1,18.1,38.0,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,Y. Wissa,M,4.5,65.6,14.7,21.0,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,C. Nørgaard,M,3.9,50.1,12.9,11.2,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Damsgaard,M,3.6,14.6,4.1,-20.9,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,J. Dasilva,M,3.5,35.7,10.3,0.9,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Jensen,M,3.1,49.2,15.7,17.9,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,V. Janelt,M,3.1,29.0,9.4,-1.7,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,F. Onyeka,M,2.5,0.8,0.3,-23.8,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,S. Baptiste,M,2.0,4.0,2.0,-15.8,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,R. Trevitt,M,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,M. Haygarth,M,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,Y. Yarmolyuk,M,2.0,-5.0,-2.6,-24.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,I. Toney,A,6.8,122.1,17.8,53.7,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,K. Schade,A,3.1,19.5,6.4,-11.2,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,K. Lewis-Potter,A,3.1,13.0,4.2,-17.7,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRE,S. Ghoddos,A,2.6,10.0,3.9,-15.6,"GW1[h]FUL, GW2[a]EVE, [a]SOU, GW3[h]LEI, GW4[a]BRI, [a]MAU, GW5[h]NEW, ",18,PL
BRI,R. Sanchez,G,4.5,-3.5,-0.8,-48.7,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,J. Steele,G,3.5,-5.0,-1.4,-39.6,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,T. McGill,G,3.5,-5.0,-1.4,-39.6,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,P. Estupinan,F,3.5,60.4,17.2,25.4,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,J. Veltman,F,3.3,48.2,14.6,15.1,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,L. Dunk,F,3.3,64.6,19.7,31.9,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,A. Webster,F,3.0,57.6,18.9,27.2,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,T. Lamptey,F,2.7,27.7,10.4,1.0,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,L. Colwill,F,2.2,4.8,2.2,-17.2,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,O. Offiah,F,2.0,-5.0,-2.5,-24.8,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,J. van Hecke,F,2.0,-5.0,-2.5,-24.7,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,E. Turns,F,2.0,-5.0,-2.6,-24.6,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
BRI,P. Gross,M,4.4,65.6,14.8,21.2,"GW1[h]WHU, GW2[a]LEE, [h]CRP, GW4[h]BRE, [a]BOU, GW5[a]TOT, ",18,PL
