team,player,pos,value [m],xV GW1 [k],xV GW1-3 [k],xV GW1-5 [k],xV seas [k],xP%gebyr_GW_1-3 [k],xP_GW_1-3 [k],xG_GW_1-3,xGI_GW_1-3,xP_GW1 [k],xV GW1 [k],xP%gebyr_GW1 [k],xG_GW1,xGI_GW1,xP%gebyr_GW_1-5 [k],xP_GW_1-5 [k],xG_GW_1-5,xGI_GW_1-5,xP_GW_all [k],xG_GW_all,xGI_GW_all,xP%gebyr_GW_all [k],sp_GW1,xGP,pop,xG%,xA%,game
BOC,M. Riemann,G,3.6,15.3,10.7,10.4,10.3,79.2,115.0,0.07,0.08,54.6,15.3,18.8,0.03,0.03,150.8,186.6,0.12,0.14,442.5,0.3,0.34,406.7,0.9799999999999999,11.78,2.69,0.02,0.0,BL
BOC,M. Esser,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
BOC,P. Grave,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
BOC,M. Johansson,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
BOC,K. Schlotterbeck,F,3.6,2.8,0.7,1.0,1.2,-28.0,8.1,0.03,0.04,10.1,2.8,-26.0,0.01,0.02,-18.9,17.2,0.06,0.09,51.7,0.16,0.24,15.6,0.247,5.52,0.18,0.04,0.03,BL
BOC,K. Stafylidis,F,2.9,4.5,1.4,1.5,1.6,-16.5,12.4,0.02,0.07,13.1,4.5,-15.8,0.01,0.04,-7.3,21.6,0.04,0.13,55.9,0.12,0.35,27.0,0.247,6.09,0.0,0.03,0.08,BL
BOC,E. Masovic,F,2.8,12.3,6.3,5.5,4.9,24.7,52.7,0.08,0.1,34.6,12.3,6.5,0.03,0.04,48.9,76.9,0.12,0.16,165.7,0.29,0.39,137.7,0.95,9.8,0.85,0.03,0.01,BL
BOC,I. Ordets,F,2.5,14.4,7.5,6.6,5.9,31.0,55.9,0.09,0.12,35.9,14.4,10.9,0.04,0.05,57.1,82.1,0.15,0.19,178.0,0.35,0.45,153.0,0.95,9.8,0.06,0.03,0.01,BL
BOC,S. Janko,F,2.5,8.7,4.8,4.6,4.5,11.3,36.2,0.03,0.06,21.8,8.7,-3.1,0.01,0.02,32.1,57.0,0.05,0.1,133.5,0.13,0.24,108.6,0.703,11.25,0.25,0.01,0.02,BL
BOC,D. Soares,F,2.5,13.6,6.9,6.0,5.4,26.4,51.3,0.04,0.16,33.9,13.6,9.0,0.02,0.07,49.7,74.6,0.07,0.26,160.4,0.16,0.62,135.5,0.95,9.8,0.13,0.01,0.06,BL
BOC,C. Gamboa,F,2.5,-0.3,-1.0,-1.0,-1.0,-32.1,-7.4,0.0,0.01,-0.8,-0.3,-25.5,0.0,0.0,-37.3,-12.7,0.0,0.01,-30.4,0.01,0.03,-55.1,0.0,2.45,0.0,0.01,0.05,BL
BOC,D. Heintz,F,2.5,-1.6,-1.8,-1.8,-1.8,-37.7,-13.1,0.0,0.0,-3.9,-1.6,-28.6,0.0,0.0,-46.5,-21.8,0.0,0.0,-52.4,0.0,0.0,-77.1,0.0,0.65,0.0,0.01,0.0,BL
BOC,J. Osei-Tutu,F,2.4,3.6,1.7,1.6,1.7,-12.3,12.0,0.04,0.08,8.7,3.6,-15.6,0.01,0.03,-4.5,19.8,0.06,0.14,48.7,0.16,0.34,24.4,0.0,6.22,0.0,0.09,0.14,BL
BOC,M. Römling,F,2.0,-2.5,-2.5,-2.5,-2.5,-34.6,-15.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-44.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-79.6,0.0,0.0,0.0,0.03,0.04,BL
BOC,M. Tolba,F,2.0,-2.5,-2.5,-2.5,-2.5,-34.6,-15.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-44.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-79.6,0.0,0.0,0.0,0.04,0.04,BL
BOC,V. Lampropoulos,F,1.9,-1.6,-1.9,-1.8,-1.6,-30.1,-11.0,0.0,0.0,-3.1,-1.6,-22.2,0.0,0.0,-36.1,-17.0,0.01,0.01,-37.6,0.02,0.02,-56.6,0.0,1.55,0.4,0.02,0.01,BL
BOC,C. Antwi-Adjei,M,3.8,13.0,8.3,7.9,7.7,56.0,93.6,0.34,0.77,48.9,13.0,11.3,0.14,0.32,110.4,148.0,0.56,1.24,346.8,1.32,2.96,309.2,0.95,9.8,1.23,0.12,0.21,BL
BOC,G. Holtmann,M,3.5,2.8,1.5,1.7,1.9,-18.6,15.9,0.06,0.11,9.5,2.8,-25.0,0.02,0.04,-5.3,29.2,0.12,0.21,78.2,0.32,0.56,43.7,0.0,6.3,0.0,0.14,0.16,BL
BOC,P. Förster,M,3.4,10.0,7.1,7.2,7.4,38.5,72.2,0.3,0.58,33.8,10.0,0.0,0.11,0.22,87.7,121.4,0.49,0.95,301.5,1.18,2.3,267.7,0.7505,11.52,0.25,0.11,0.15,BL
BOC,P. Kunde Malong,M,3.1,10.9,6.8,6.8,7.1,32.0,62.7,0.25,0.51,33.6,10.9,2.9,0.1,0.2,74.1,104.9,0.42,0.86,260.0,1.05,2.14,229.3,0.9024999999999999,10.93,0.0,0.08,0.12,BL
BOC,K. Stöger,M,3.0,14.1,8.7,8.2,8.0,49.0,79.3,0.31,0.61,42.9,14.1,12.5,0.13,0.26,94.7,125.0,0.51,0.99,292.5,1.21,2.35,262.2,0.95,9.8,0.25,0.11,0.14,BL
BOC,T. Asano,M,2.7,15.9,10.4,9.8,9.5,57.4,84.3,0.36,0.56,42.8,15.9,15.9,0.15,0.23,104.9,131.8,0.59,0.9,305.7,1.39,2.12,278.8,0.855,9.04,2.5,0.13,0.1,BL
BOC,A. Losilla,M,2.6,1.8,0.6,0.9,1.2,-21.2,4.6,0.02,0.04,4.6,1.8,-21.2,0.01,0.01,-14.7,11.2,0.05,0.08,36.2,0.15,0.22,10.3,0.0,6.59,0.0,0.05,0.03,BL
BOC,P. Osterhage,M,2.5,3.8,1.4,1.4,1.4,-14.7,10.6,0.04,0.06,9.5,3.8,-15.7,0.02,0.03,-8.1,17.2,0.07,0.1,42.3,0.17,0.25,17.1,0.095,6.49,0.0,0.07,0.04,BL
BOC,J. Goralski,M,2.0,-2.5,-2.5,-2.5,-2.5,-34.6,-15.0,0.0,0.0,-5.0,-2.5,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-79.6,0.0,0.0,0.0,0.06,0.16,BL
BOC,P. Hofmann,A,3.4,18.7,12.5,12.0,11.8,92.8,126.4,0.69,0.9,62.7,18.7,29.2,0.29,0.38,168.5,202.1,1.12,1.47,477.6,2.69,3.5,444.0,0.95,9.95,2.61,0.23,0.1,BL
BOC,S. Zoller,A,3.0,2.1,1.4,2.0,2.6,-17.0,12.8,0.09,0.12,6.2,2.1,-23.6,0.03,0.03,0.4,30.2,0.2,0.27,94.2,0.59,0.78,64.4,0.0,5.51,0.06,0.22,0.1,BL
BOC,M. Broschinski,A,2.1,-2.4,-2.4,-2.4,-2.4,-36.1,-15.0,0.0,0.0,-5.0,-2.4,-26.1,0.0,0.0,-46.1,-25.0,0.0,0.0,-60.0,0.0,0.0,-81.1,0.0,0.0,0.0,0.22,0.1,BL
BOC,L. Hartwig,A,2.0,-2.5,-2.5,-2.5,-2.5,-34.6,-15.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-44.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-79.6,0.0,0.0,0.0,0.2,0.1,BL
BOC,S. Ganvoula,A,2.0,6.8,3.9,3.9,4.0,3.2,22.9,0.11,0.14,13.5,6.8,-6.2,0.04,0.06,18.5,38.1,0.19,0.25,94.3,0.48,0.62,74.7,0.0,6.93,0.0,0.24,0.1,BL
BVB,G. Kobel,G,6.3,8.1,9.5,8.7,9.1,116.5,179.3,0.0,0.0,50.7,8.1,-12.1,0.0,0.0,210.9,273.7,0.0,0.0,682.3,0.0,0.0,619.5,1.0,11.78,2.84,0.0,0.0,BL
BVB,A. Meyer,G,5.0,-1.0,-1.0,-1.0,-1.0,-64.6,-15.0,0.0,0.0,-5.0,-1.0,-54.6,0.0,0.0,-74.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-109.6,0.0,0.0,0.0,0.0,0.0,BL
BVB,M. Lotka,G,4.5,-1.1,-1.1,-1.1,-1.1,-59.6,-15.0,0.0,0.0,-5.0,-1.1,-49.6,0.0,0.0,-69.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-104.6,0.0,0.0,0.0,0.0,0.0,BL
BVB,L. Unbehaun,G,4.5,-1.1,-1.1,-1.1,-1.1,-59.6,-15.0,0.0,0.0,-5.0,-1.1,-49.6,0.0,0.0,-69.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-104.6,0.0,0.0,0.0,0.0,0.0,BL
BVB,N. Schlotterbeck,F,5.5,8.2,9.0,7.5,8.1,93.6,149.1,0.22,0.36,45.5,8.2,-9.9,0.08,0.12,153.0,208.4,0.34,0.54,538.3,0.89,1.41,482.9,1.0,9.8,8.29,0.05,0.04,BL
BVB,R. Guerreiro,F,5.1,0.1,3.0,2.8,3.5,-5.3,46.1,0.06,0.17,0.6,0.1,-50.8,0.0,0.01,19.7,71.1,0.1,0.3,218.2,0.3,0.9,166.8,0.0,5.47,13.06,0.05,0.13,BL
BVB,N. Süle,F,5.1,8.2,8.8,7.3,7.8,83.5,134.5,0.14,0.29,41.6,8.2,-9.4,0.05,0.1,135.3,186.3,0.21,0.44,477.8,0.53,1.14,426.8,1.0,9.64,1.01,0.03,0.05,BL
BVB,M. Hummels,F,4.2,0.7,2.0,1.6,2.0,-17.5,24.9,0.03,0.04,2.8,0.7,-39.6,0.0,0.01,-8.1,34.3,0.04,0.07,104.2,0.13,0.19,61.8,0.0,5.1,1.0,0.04,0.03,BL
BVB,J. Ryerson,F,4.0,10.3,11.1,9.3,9.9,94.3,134.6,0.13,0.38,41.3,10.3,1.0,0.04,0.13,146.1,186.3,0.19,0.58,479.9,0.5,1.49,439.6,1.0,9.64,25.07,0.03,0.08,BL
BVB,T. Meunier,F,4.0,0.1,0.4,0.1,0.3,-35.9,4.2,0.01,0.03,0.2,0.1,-39.9,0.0,0.01,-37.3,2.8,0.01,0.05,14.6,0.04,0.13,-25.5,0.0,2.67,0.07,0.03,0.11,BL
BVB,T. Rothe,F,3.5,-1.4,-1.4,-1.4,-1.4,-49.6,-15.0,0.0,0.0,-5.0,-1.4,-39.6,0.0,0.0,-59.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-94.6,0.0,0.0,0.13,0.06,0.03,BL
BVB,N. Schulz,F,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.19,0.02,0.13,BL
BVB,S. Coulibaly,F,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.19,0.03,0.04,BL
BVB,M. Morey Bauza,F,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.01,0.03,BL
BVB,J. Brandt,M,7.2,7.4,7.7,6.6,7.3,94.6,166.4,0.46,0.94,53.3,7.4,-18.5,0.16,0.32,165.9,237.7,0.7,1.43,633.6,1.82,3.71,561.7,1.0,9.8,12.47,0.1,0.15,BL
BVB,J. Bellingham,M,6.6,7.6,7.9,6.7,7.5,91.0,157.0,0.49,0.84,50.3,7.6,-15.8,0.17,0.29,156.7,222.8,0.75,1.27,596.2,1.94,3.3,530.2,1.0,9.64,14.06,0.11,0.11,BL
BVB,M. Reus,M,6.5,11.1,12.1,10.6,11.8,170.8,236.1,0.74,1.43,72.4,11.1,7.2,0.25,0.48,279.7,344.9,1.13,2.19,923.5,2.95,5.72,858.3,1.0,11.58,7.71,0.16,0.21,BL
BVB,G. Reyna,M,5.2,1.8,2.8,2.4,2.9,-8.1,43.8,0.11,0.18,9.2,1.8,-42.7,0.02,0.04,11.2,63.1,0.17,0.28,181.2,0.48,0.79,129.4,0.0,5.85,7.8,0.14,0.13,BL
BVB,M. Wolf,M,4.8,7.2,7.5,6.2,6.9,59.6,107.4,0.23,0.46,34.5,7.2,-13.4,0.08,0.17,100.1,147.9,0.34,0.69,396.5,0.87,1.76,348.7,1.0,10.2,0.56,0.06,0.08,BL
BVB,M. Dahoud,M,4.6,0.2,0.6,0.3,0.5,-37.8,7.8,0.02,0.04,1.1,0.2,-44.5,0.0,0.01,-37.7,7.9,0.02,0.06,28.4,0.07,0.15,-17.2,0.0,3.22,0.0,0.05,0.08,BL
BVB,E. Can,M,4.4,6.1,6.3,5.0,5.7,39.1,82.7,0.21,0.26,26.7,6.1,-16.9,0.08,0.09,66.4,110.1,0.31,0.39,299.0,0.81,0.99,255.3,1.0,8.9,2.85,0.05,0.02,BL
BVB,S. Özcan,M,3.8,5.9,7.2,5.8,6.7,43.8,81.7,0.13,0.2,22.5,5.9,-15.4,0.05,0.07,72.3,110.3,0.19,0.29,306.5,0.48,0.75,268.5,1.0,11.38,2.7,0.03,0.02,BL
BVB,F. Passlack,M,3.0,-1.5,-1.4,-1.5,-1.4,-42.3,-12.6,0.0,0.0,-4.4,-1.5,-34.0,0.0,0.0,-51.2,-21.6,0.0,0.0,-50.9,0.01,0.01,-80.5,0.0,0.33,0.0,0.05,0.06,BL
BVB,G. Gürpüz,M,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.01,0.08,0.24,BL
BVB,A. Kamara,M,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.08,0.16,BL
BVB,A. Papadopoulos,M,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.04,0.01,BL
BVB,S. Haller,A,8.1,10.9,12.6,11.2,12.7,225.0,305.9,1.34,1.91,88.0,10.9,7.0,0.41,0.58,374.2,455.2,2.08,2.96,1232.5,5.54,7.89,1151.5,1.0,11.45,14.29,0.26,0.16,BL
BVB,Y. Moukoko,A,6.7,0.5,1.9,1.7,2.2,-28.9,37.9,0.17,0.2,3.2,0.5,-63.6,0.02,0.02,-8.9,57.9,0.29,0.33,178.8,0.84,0.98,112.1,0.0,4.27,0.22,0.22,0.05,BL
BVB,A. Modeste,A,6.0,0.8,1.2,0.9,1.1,-39.1,20.8,0.09,0.11,4.9,0.8,-55.0,0.03,0.03,-32.0,27.9,0.14,0.17,81.8,0.36,0.45,21.9,0.0,3.49,0.13,0.23,0.08,BL
BVB,K. Adeyemi,A,5.8,0.7,2.2,1.9,2.5,-19.9,37.6,0.12,0.19,4.3,0.7,-53.2,0.02,0.03,-2.0,55.6,0.21,0.32,169.8,0.61,0.92,112.2,0.0,5.14,1.27,0.14,0.11,BL
BVB,D. Malen,A,5.4,0.1,3.2,3.1,4.0,-1.8,52.0,0.19,0.29,0.7,0.1,-53.2,0.01,0.02,28.5,82.3,0.33,0.5,260.5,0.98,1.5,206.7,0.0,5.51,2.38,0.14,0.11,BL
BVB,J. Bynoe-Gittens,A,4.2,4.3,6.7,6.0,7.0,43.2,85.6,0.21,0.36,18.1,4.3,-24.2,0.05,0.08,84.0,126.4,0.34,0.58,357.6,0.96,1.63,315.2,0.0,9.88,17.2,0.16,0.16,BL
BVB,J. Njinmah,A,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.12,0.1,BL
BVB,M. Pasalic,A,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.16,0.1,BL
FFM,K. Trapp,G,4.9,8.2,9.4,9.5,9.5,89.2,138.6,0.0,0.0,40.5,8.2,-8.9,0.0,0.0,185.8,235.2,0.0,0.0,563.3,0.0,0.0,513.9,0.98,11.76,8.69,0.0,0.0,BL
FFM,D. Ramaj,G,4.0,-1.2,-1.2,-1.2,-1.2,-55.0,-15.0,0.0,0.0,-5.0,-1.2,-45.0,0.0,0.0,-65.0,-25.0,0.0,0.0,-60.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,BL
FFM,J. Grahl,G,4.0,-1.3,-1.3,-1.3,-1.3,-54.6,-15.0,0.0,0.0,-5.0,-1.3,-44.6,0.0,0.0,-64.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-99.6,0.0,0.0,0.0,0.0,0.0,BL
FFM,M. Bignetti,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
FFM,J. Horz,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
FFM,S. Simoni,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
FFM,P. Max,F,4.6,7.0,8.3,8.7,8.9,69.6,116.0,0.11,0.31,32.4,7.0,-14.0,0.04,0.1,155.9,202.3,0.21,0.56,494.6,0.54,1.44,448.3,0.9500000000000001,11.4,1.08,0.03,0.08,BL
FFM,L. Silva Melo,F,4.2,6.2,6.6,6.7,6.7,41.3,83.0,0.07,0.15,26.0,6.2,-15.7,0.02,0.05,98.8,140.6,0.12,0.26,334.4,0.3,0.66,292.7,0.9500000000000001,9.59,0.2,0.02,0.04,BL
FFM,C. Lenz,F,3.6,0.7,1.4,1.6,1.8,-21.0,15.3,0.01,0.05,2.7,0.7,-33.6,0.0,0.01,-7.0,29.3,0.02,0.09,76.9,0.05,0.25,40.6,0.0,5.68,0.32,0.02,0.11,BL
FFM,E. N'Dicka,F,3.3,8.9,9.4,9.6,9.6,60.4,93.5,0.11,0.19,29.3,8.9,-3.7,0.04,0.07,126.4,159.5,0.2,0.35,382.5,0.5,0.87,349.4,0.938125,9.65,27.33,0.04,0.04,BL
FFM,H. Smolcic,F,2.6,-1.7,-1.7,-1.7,-1.7,-39.1,-13.1,0.0,0.0,-4.5,-1.7,-30.4,0.0,0.0,-47.7,-21.8,0.0,0.0,-52.2,0.0,0.01,-78.1,0.011875,0.26,11.68,0.01,0.01,BL
FFM,A. Buta,F,2.6,11.8,14.1,14.9,15.2,83.0,108.6,0.13,0.25,30.2,11.8,4.6,0.04,0.08,164.6,190.2,0.24,0.46,467.0,0.61,1.2,441.4,0.819375,11.85,24.97,0.04,0.06,BL
FFM,M. Hasebe,F,2.6,9.4,10.0,10.1,9.9,51.1,76.6,0.02,0.1,24.0,9.4,-1.5,0.01,0.04,103.0,128.5,0.03,0.18,302.6,0.08,0.45,277.1,0.9500000000000001,9.59,2.92,0.01,0.04,BL
FFM,A. Toure,F,2.5,-1.7,-1.7,-1.7,-1.6,-37.1,-12.4,0.0,0.0,-4.2,-1.7,-28.9,0.0,0.0,-45.1,-20.5,0.0,0.0,-48.7,0.01,0.01,-73.4,0.0,0.49,0.25,0.05,0.03,BL
FFM,J. Schröder,F,2.0,-2.5,-2.5,-2.5,-2.5,-34.6,-15.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-44.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-79.6,0.0,0.0,0.06,0.02,0.01,BL
FFM,D. Kamada,M,6.2,7.6,7.4,7.9,8.3,75.4,137.1,0.52,0.76,47.2,7.6,-14.6,0.19,0.27,182.2,244.0,0.93,1.36,612.5,2.34,3.42,550.8,0.9500000000000001,9.59,3.89,0.17,0.11,BL
FFM,J. Lindstrøm,M,6.0,7.9,7.8,8.3,8.7,79.0,138.5,0.52,0.77,47.0,7.9,-12.5,0.19,0.27,187.6,247.1,0.93,1.37,621.7,2.36,3.46,562.2,0.9500000000000001,9.75,17.39,0.17,0.11,BL
FFM,M. Götze,M,4.1,7.6,7.6,8.2,8.6,53.3,94.7,0.29,0.53,31.4,7.6,-10.0,0.1,0.19,127.8,169.2,0.52,0.94,425.9,1.32,2.39,384.5,0.913125,9.43,8.45,0.1,0.11,BL
FFM,S. Rode,M,4.0,4.6,4.4,4.7,4.9,13.5,53.9,0.13,0.29,18.6,4.6,-21.9,0.05,0.11,55.1,95.5,0.23,0.51,238.2,0.57,1.27,197.8,0.9500000000000001,8.74,0.06,0.04,0.08,BL
FFM,E. Dina Ebimbe,M,4.0,-0.7,-0.3,-0.1,0.0,-43.1,-3.0,0.02,0.04,-2.7,-0.7,-42.8,0.0,0.01,-42.4,-2.2,0.05,0.07,0.1,0.13,0.2,-40.1,0.0,1.76,0.0,0.11,0.09,BL
FFM,D. Sow,M,3.8,0.8,1.8,2.1,2.3,-17.8,20.3,0.03,0.06,3.0,0.8,-35.0,0.01,0.01,1.8,39.9,0.06,0.12,107.0,0.15,0.32,68.9,0.011875,6.82,6.63,0.04,0.06,BL
FFM,K. Jakic,M,3.7,0.3,0.9,1.1,1.3,-26.3,10.3,0.01,0.03,1.1,0.3,-35.5,0.0,0.01,-15.6,21.0,0.03,0.06,57.3,0.08,0.16,20.7,0.0,5.26,0.18,0.03,0.04,BL
FFM,T. Chandler,M,3.0,-1.4,-1.3,-1.3,-1.3,-41.4,-11.7,0.0,0.0,-4.0,-1.4,-33.7,0.0,0.0,-48.9,-19.2,0.0,0.01,-45.6,0.01,0.01,-75.3,0.0,0.65,0.0,0.05,0.02,BL
FFM,P. Aaronson,M,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.12,0.06,BL
FFM,M. Wenig,M,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.06,0.08,BL
FFM,M. Loune,M,2.5,-2.0,-2.0,-2.0,-2.0,-39.6,-15.0,0.0,0.0,-5.0,-2.0,-29.6,0.0,0.0,-49.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.07,0.08,BL
FFM,R. Kolo Muani,A,7.4,9.0,8.8,9.4,9.9,121.0,194.9,0.84,1.44,66.8,9.0,-7.1,0.3,0.51,274.5,348.4,1.5,2.57,878.1,3.8,6.48,804.3,0.938125,9.65,35.94,0.27,0.27,BL
FFM,R. Borre,A,4.3,4.2,4.7,5.1,5.4,17.9,60.6,0.16,0.23,17.7,4.2,-25.0,0.05,0.07,66.4,109.1,0.29,0.41,276.4,0.75,1.06,233.7,0.011875,10.58,0.43,0.19,0.11,BL
FFM,A. Knauff,A,3.6,1.2,2.0,2.4,2.6,-14.0,22.4,0.05,0.1,4.3,1.2,-32.1,0.01,0.03,6.9,43.3,0.1,0.2,115.0,0.26,0.53,78.6,0.130625,6.27,0.32,0.05,0.08,BL
FFM,L. Alario,A,3.6,3.2,3.7,4.1,4.3,4.1,39.6,0.13,0.17,11.4,3.2,-24.1,0.04,0.06,36.6,72.1,0.24,0.32,184.3,0.62,0.82,148.8,0.0,7.09,0.0,0.24,0.11,BL
FFM,F. Alidou,A,2.5,0.8,1.1,1.3,1.4,-16.8,8.4,0.03,0.04,1.9,0.8,-23.3,0.01,0.01,-9.0,16.2,0.06,0.07,43.0,0.16,0.18,17.8,0.0,4.04,0.06,0.11,0.02,BL
KOE,M. Schwäbe,G,4.4,7.6,9.5,10.0,9.8,81.6,126.0,0.0,0.0,34.0,7.6,-10.5,0.0,0.0,177.5,221.9,0.0,0.0,520.3,0.0,0.0,475.8,0.9799999999999999,11.78,2.46,0.0,0.0,BL
KOE,T. Horn,G,3.5,-1.4,-1.4,-1.4,-1.4,-49.6,-15.0,0.0,0.0,-5.0,-1.4,-39.6,0.0,0.0,-59.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-94.6,0.0,0.0,0.0,0.0,0.0,BL
KOE,M. Köbbing,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
KOE,J. Roloff,G,3.0,-1.7,-1.7,-1.7,-1.7,-44.6,-15.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-54.6,-25.0,0.0,0.0,-60.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,BL
KOE,B. Schmitz,F,3.3,4.5,7.3,7.6,6.8,38.8,71.4,0.04,0.12,14.8,4.5,-17.8,0.01,0.03,90.8,123.4,0.08,0.2,266.0,0.18,0.48,233.4,0.9299999999999999,9.79,0.14,0.01,0.03,BL
KOE,J. Hector,F,3.2,6.1,9.4,9.8,9.0,58.7,90.8,0.11,0.24,19.8,6.1,-12.4,0.02,0.05,126.0,158.2,0.19,0.44,348.2,0.45,1.03,316.0,0.95,9.95,1.46,0.03,0.06,BL
KOE,T. Hubers,F,3.0,6.2,9.8,10.2,9.3,57.4,87.1,0.13,0.2,18.3,6.2,-11.4,0.03,0.05,121.6,151.4,0.23,0.36,331.1,0.54,0.84,301.4,0.95,9.8,0.62,0.04,0.03,BL
KOE,L. Kilian,F,3.0,-1.0,-0.7,-0.6,-0.6,-36.2,-6.5,0.0,0.0,-3.1,-1.0,-32.7,0.0,0.0,-38.4,-8.7,0.01,0.01,-21.3,0.02,0.02,-50.9,0.0,2.13,0.0,0.03,0.0,BL
KOE,J. Chabot,F,2.8,5.8,9.8,10.3,9.5,54.0,82.0,0.11,0.25,16.3,5.8,-11.7,0.02,0.06,116.6,144.6,0.19,0.44,318.0,0.46,1.03,290.0,0.95,9.95,5.69,0.03,0.06,BL
